title,artist,id
#FGR (First Generation Rich),Skyzoo,0qBjZ5iFvLNzeTj0H8uyeI
Belly Full,"MED, Blu, Madlib, Black Spade",1Oxli4UDPZv9nm11g7nH4v
Handshakes with Snakes,"Apathy, Maria Grazia, B Real, Sick Jacken",30d7AiU5aApbxKGY52tyDU
Fly on the Wall (feat. Busta Rhymes & Macy Gray),"Jay Rock, Busta Rhymes, Macy Gray",5WY3B2svIibLGU41rzaY6D
Music For Life,"Common, J Dilla, Busta Rhymes, Nas, Hi-Tek, Marsha Ambrosius of Floetry",0gmXcFvfyjpsnxa9bUtcP9
I Hope I Don't Get Sick-a-This,Devin The Dude,2OXoaQlsNNJtV24jB9S0MO
Come Close,"Common, Mary J. Blige",27nYhDKmTYtUmt9uOqVzpz
The Realest (feat. Kool G Rap),"Mobb Deep, Kool G Rap",0GH0acI4Gh0hRwCvNu48zG
Intelligent Meth,"Method Man, iNTeLL, Streetlife, Masta Killa",1gzbG3ycKbDrd20rKlfxTe
Withdrawal,"Twista, Do Or Die",3rEnsiNgAl9flYvH7u1sTY
Doe Or Die,AZ,0pwxB5bwdI4F7nSmkYmrZ7
Renegade,"JAY-Z, Eminem",0eK5y1c7WDyWwx6k9SFjbT
On Me,"The Game, Kendrick Lamar",6hmFRohAaBspZEb91arGGo
Power Moves,Big L,7hyjTVlOqkNysJP3sQ9qpm
Cherry Wine,"Nas, Amy Winehouse",4K7jd5Wm09iF9xum3gfExb
It Feels so Good,Twista,0U9DswDExtnp3RunCObfBb
So Fly (J. Period Remix),Nate Dogg,7IMt6vPcCbtNqXay4Zp9ya
Pieces Of A (Black) Man,AZ,1E5PQjWMjE16ex82FE0zci
Higher Level,KRS-One,46LrR8Bj3FdDks3JRMCeHf
Etc.,Ras Kass,0vQmfiOJp8ZVSXJRPybwIx
Step Into da Cipher,Brand Nubian,6WcvzZqkjNXidhjLsVLy4z
Blunts,Nice & Smooth,5Q6DfKbpHjxdLMJmkenYKo
Play It Cool,Grand Puba,0gZoPEpGLwG53QJ7V2n1ZK
Light Sleeper,Saafir,7Ll42PucTz40lJ1dcWVDcO
West Coast Smack,The B.U.M.S,6XxWZgU7sfm3SNm4bSasYi
Crown (Intro),"Buckshot, P-Money",6U8sAElJNrtejPJWYyq6qh
D-d Soundclash,Afu-Ra,3mgTDloGP9ND3UwVfvuQhN
Shorties Kaught in the System,Lord Finesse,4RtHdniGAkHn32L3zitcT4
The 18th Letter (Always And Forever),Rakim,63T3O3u70cICyNxJPh3CXn
M.F.C. Lawz,Heltah Skeltah,0xMNS4qHLPo7hl8N1K4xwH
The Chosen Few (Live for This),Boot Camp Clik,4JAkul8CnfyPo3dXyEZGLo
"4, 5, 6",Kool G Rap,181QHMBjZb8SOyQC9BMiD4
Rising to the Top (Grand Theft Auto Theme Song),Sean Price,1zA8bvSWl2iexmJdbhlK7f
Soul Assasination,Afu-Ra,0DvAQd6MNAm3SxhqrW0tnv
Mic Stance,Afu-Ra,0jvsweS21nKqDtBUpJ5fF9
Range Rover Rhythm,Skyzoo,25oCAAkE13ZxJSmGyAL1vX
Spike Lee Was My Hero (feat. Talib Kweli),"Skyzoo, Talib Kweli",7gOtblUC4xWtZ9ONdhMMPl
Like a Drug (feat. RedMan),"Lords Of The Underground, Redman, Fonda Rae",3WsqmIFYetbW40AzB28cxA
Keep Pouring,"Diaz Brothers, Matrix, A-Butta",3OwgepcoelkXguFPRjNUMG
Da Cipher,"Punchline, Wordsworth",4OMkVJw8pBH7K9JDCF4GnF
No Matter,Prime,4zZb2F7SQNx6LwDNSXCDRY
Action Guranteed,"O.C., Ras Kass",66WpK58EtSrHBj3sVI65FE
Mayday,Natural Elements,18KQjn8PDsUFqydJXGl4Vt
The Manifesto,Talib Kweli,4KKJ87BSez9t2d91vHKMov
Be OK,"Bahamadia, Rah Digga",3Q2uD1EPN2nQKAWWSNoBcV
Lyrics,A.L.,7HnCRKw5UnS5qVMtzTckJl
Outside The Lounge,"Shabaam Sahdeeq, Wise Guy The Unsigned Emcee, Building Block, Mr. Metaphor, Lilscienz, Talib Kweli",0Ew9L6kFcWexxkZt0GtmCV
Holy Water,"Lord Have Mercy, D.V. alias Khrist",29WMgCWYva0YuxHa8Aq79k
After The Show,"Wordsworth, Rise, Punchline, Jedi, A.L.",4PEXkjjU4AfQhsKneS1nKc
Sharp Shooters,"Talib Kweli, Dead Prez",5l2pj0icuJCuYvcafU5lv2
Da Cipha Interlude,"Punchline, Cobra Red, Planet Asia, Menace, Phil Da Agony",3Xvbrt7q4bLvXL7WcL9ZI8
Still Here,"Big L, C-Town",7Eq123HOlDvsYwB9bbQxoM
Fix Up,Black Star,47G4C5SXFbVAvYII88f3gA
Hidden Darts (PRODUCED By J-LOVE),Ghostface Killah,4ShTE9611n4H2frTBadZCK
The Watch (feat. Raekwon),"Ghostface Killah, Raekwon",21QwuLGGAUYusyGtBuByW4
Belt Holders (feat. Raekwon),"Ghostface Killah, Raekwon",53G8RUE9BoY3JZwrifBWWn
In the Parks,Ghostface Killah,1YrCck9z14QSysOXV5nRrY
When You Walk (feat. Method Man & Street Life),"Ghostface Killah, Streetlife, Method Man",3VoXuXJd7N4EGQHzbgUamx
Murda Goons,Ghostface Killah,3iujDekiML0xCgoHy7c2Rn
Odd Couple (feat. Cappadonna),"Ghostface Killah, Cappadonna",7tngMVNOvumhyxDchjdsgM
Good Times (feat. Raekwon),"Ghostface Killah, Raekwon",70eaOM1y8kRjrVch8CLFP1
Milk Crates,Ghostface Killah,02FzRzJDbjAqVfAzMj9i1j
"Return of the Theodore Unit (feat. Wigs, J-Love, Trife Diesel, Wigs, J-Love & Trife Diesel)","Ghostface Killah, J-Love, Wigs, Trife Diesel",3Lsw7bXXIxwJTUgXWSMipI
"9 Shot (feat. Ol Dirty Bastard, Rza, Gza, Raekwon, Masta Killa, Inspectah Deck, Method Man, Cappadonna, U-God & Produced by J-Love)","Ghostface Killah, Raekwon, RZA, GZA, PRODUCED BY J-LOVE, Method Man, Inspectah Deck, Masta Killa, U-God, Cappadonna, Ol' Dirty Bastard",1ChVPvDXrFJjc3TC92voUK
"The Sun (feat. Slick Rick, Raekwon & Rza)","Ghostface Killah, Raekwon, RZA, Slick Rick",2XDl246r1e0JyBXHsP8zM5
Mama (feat. Keyshia Cole),"Ghostface Killah, Keyshia Cole",3SERJ5yKuW8eX9lujmKte7
Love Stories (feat. Wigs),"Ghostface Killah, Wigs",5sCpyerwqMy7BoD344S7qk
Wise,Ghostface Killah,4HVGhnTTZ3F8t3GGmSzcDA
No No No,Ghostface Killah,4IurdCa1wKnooyUOJUwwKe
Black Cream,Ghostface Killah,3kanZ918nmTIk2iRNQMKWy
"Drummer (feat. Trife Diesel, Method Man, Street Life, Trife Diesel, Method Man & Street Life)","Ghostface Killah, Streetlife, Method Man, Trife Diesel",1zDNxFqzWPkSotZgYZeIQw
"Late Night Arrival ( Produced by J-Love ) [feat. Trife Diesel, Wigs & Solomon Childs]","Ghostface Killah, Wigs, Trife Diesel, Solomon Childs",5h6iUKRSDJ1gqK5XRx336J
Paychecks (feat. Trife Diesel),"Ghostface Killah, Trife Diesel",7x5EvD25n6MrvTfGtl9tci
Heard It All Before,Ghostface Killah,3G35oZcFVWrseM6UzV2ScC
Cradle To The Grave,Thug Life,469Miaz6rIPk68XBhDF05C
"Day One (feat. Big L, A.G., Lord Finesse, & O.C.)","Diamond D, Big L, A.G., Lord Finesse,, O.C",1QVsq3NvHaEeu8bAyIBaWK
Only For Entertainment,"SoulChef, Awon",2jNSU3mnVQfAxzN568GlTc
For Da Love of Da Game,"DJ Jazzy Jeff, Pauly Ymaz, Baby Blak",3foFOqlXGU5TvRP4yr4CcM
The City (Bonus Track) [feat. J-live & Surreal],Dela,0iSUqbX0sAuwLXs41eEpj1
When The Clock Ticks - Feat. J. Sands,Jazz Liberatorz,45SaO3LHZfHZFZbVyAHOCG
Lyrics No Stress,"Funky DL, Versatile E, Guile",7mMQ8FatyDl4VFARbo6Ezn
Slow Cure,Common Market,2sKRFpIJi1x1px6mAKewIs
Back On Da Block,"Pete Rock, C.L. Smooth",1NoQYt1iom9PZE3OXcSWis
Slave,Black Moon,7dsPVCT405wFbWwTBZ3bX8
Can't Truss It,Public Enemy,5r5uZvXHbE4X6CdhnSATtX
Shout It Out,Da Youngsta's,0VLksfnnDKwX9fVvSeVoS5
Act Like You Know,Pete Rock & C.L. Smooth,6IcwKMGIozWxe0krTkvJow
SlaughtaHouse - Murder Mix,Masta Ace Incorporated,4junbJz6pL56nwhjw7XZkB
Kissed The World,"Guru, Caron Wheeler",2ayT1S8xMfqSeOgSYMAh4r
Jeep Ass Niguh,Masta Ace Incorporated,0teHvRvKNlvAeIznaIBNpZ
Public Enemy No.1,Public Enemy,0BF84G6iISr1qO6IV9msWs
Black Dust,Onyx,6ameLDzKBV6QB0yQ7M4Hsc
Maybe One Day (feat. Common),"Brand Nubian, Common",5PlSoBJL82AvgzE6Enx7xv
I'm Known,AZ,6JIT5sHHaayCw5kp3wuDqz
Hungry,Large Professor,3HwSxmAmhpxasB5G3EDZ2N
My Crew,Lost Boyz,4JGveZB0k3FUZziU5ODOik
Pay Attention,"Group Home, Guru, Smiley The Ghetto Child",4LsdB0m72vZSwCqBryHObj
New Classic,"U-God, Large Professor",4oVg2SYSvxG7mtfHRfByOc
How's That (feat. Erick Sermon & Redman),"Keith Murray, Erick Sermon, Redman",3OmiK2O1NtFXbY18CZC3r2
Life's a Bitch (feat. AZ & Olu Dara),"Nas, AZ, Olu Dara",3kgy6gz61XtWzgGw4Xh8CJ
Halftime,Nas,33BkKAyogx7YXVWdrUlr76
Memory Lane (Sittin' in da Park),Nas,1B5BfvGVQ5fPtDN2K8tUdy
One Love (feat. Q-Tip),"Nas, Q-Tip",4shRbnH0XiVuiOalMEKTNw
Represent,Nas,4kxAgnWw4GKmqcuUiXn60o
Poor Man's Poetry,Naughty By Nature,1g6VPZ1hHu2Gue4nIIa0KN
Niggas Don't Give A Fuck,Tha Dogg Pound,4Z91tm2NAqE8aEF79Qd6lf
Word Iz Life,Poor Righteous Teachers,2rUaOWPwavTDdatnNc8n0w
Da Rill Shit,Poor Righteous Teachers,0AX9c1GpcboCoRI6iPzPwM
Piece of the Action,Camp Lo,0QCZYZk4c9ZUiT32dkMg5A
Can't Tell Me Shit,Tha Alkaholiks,7kwKfBzx0VlEQ4uDeuYPaw
Soda Pop,Tha Alkaholiks,4CFmjp3K2G8VvbpsT3kJIq
Who Dem Niggas,Tha Alkaholiks,78Rlq4soK8I8n2lEewfh6I
Abandon Ship (feat. Rampage the Last Boy Scout),"Busta Rhymes, Rampage The Last Boy Scout",44uL4K2OU1ejC1dE4yUFbq
We Getz Down - Remix,Rampage,43Remog2xDK9fKZcAgCPdw
Fast Shadow,Wu-Tang Clan,2ppg0MGRzLN7nAUX7cbCxj
G Funk (Intro),Snoop Dogg,1N7u6Mo1e3tFQBvH9AFjHz
No One Else,"Spice 1, MC Eiht",24pYjyW6YbQhdqb5UioVQ6
Pass It Off,"Shyheim, Rubbabanz, K-Tez, Down Low Recka",3XUxLaCvHub2UDp1EqzrVA
Here I Am,Shyheim,4r8ZEhY0f4AYz6LTL5r4V0
O.P.P. (Re-Recorded),Naughty By Nature,19QKzuW4mgq2Kuu7aHa4Ll
Yardcore,Born Jamericans,1rq5I2tkNEflWVu0NGDuFj
Wherever We Go,Born Jamericans,3oybq9OYEp1kZpluwRa4wz
Gotta Get Mine,"Born Jamericans, Mad Lion, Shinehead, Sleepy Wonder",41qnwBoorMCa58GdBoVVOU
Prodigal Sons,Born Jamericans,2Z5PQJVuKvdsCAcAP7Ghnq
Superstar,Born Jamericans,5Ic5YNlc9VFYsyvlcM5Xuc
Send My Love / Send One Your Love,Born Jamericans,2Y9iaL6hNUIUMCiaIFq0ox
Kingpins,"Killa Tay, Marvaless, Kingpins Only",3xAGoXnDJMPwiDsEcoYBh3
Ghetto There,"Mac Mall, Eboni Foster",4qhxsP4Hk2SsOudnEoO4dj
I'll Be Around,Rappin' 4-Tay,2ZxweO12nwE9hPOsd3P7Q5
Playaz Club - Instrumental,Rappin' 4-Tay,2ioZjBGZpRiDg3VnA5y4IV
Straight Off Da Head,Brand Nubian,2Hht69Wz8aseYcTDhai1Dh
Nubian Jam,Brand Nubian,3usqnzBphoHx3rgzUPG2Jt
Hand On the Pump,Cypress Hill,1TeVeYATRojNVCH7q1APiv
Let 'Em Know,Souls Of Mischief,2CxZESKjoN4Un4rTJYpwu3
Let 'Em Know,Souls Of Mischief,1K6y5PT0QLk77JRywe5Ydw
That's When Ya Lost,"Souls Of Mischief, Pep Love",2G7ziWdue5adS1qcLE3IRd
93 'Til Infinity,Souls Of Mischief,2YbvY6IUt2Q70L4VUkpzjs
It's On,ICE-T,4Wwbn6DQTt811R8zWpqwJw
Gotta Lotta Love,ICE-T,06TnmRl7N4TFKEALcyqHl9
Let Me Roll,Scarface,2o5DLqfanAFBcsj0Pdr8di
You Don't Hear Me Doe,Scarface,611aoEGhlkxoPC3ClVF1Sz
Now I Feel Ya,Scarface,7IfywdSxY0okFji12beS6Y
Bop Gun (One Nation) - Remastered,"Ice Cube, George Clinton",1cKx0XeSoQRoBCnYWSulW8
Down For Whatever - Remastered,Ice Cube,20LM2DYl5ssReQIaterJGX
Hot Potato,"Naughty By Nature, Freddie Foxxx",2JOM4mBOLsMjBW3WsxpbHV
(NFA) No Frontin' Allowed,LL Cool J,65dgzlD4B2GVqZdniivCJp
Gimme Dat Micraphone,Das EFX,6j1sgJY3uWMsHg25jxhoLi
Above The Clouds,"Gang Starr, Inspectah Deck",6BpbWAw0kRnhqNqumLoNbm
Camouflage Children,9th Prince,0mMuUf3bESZ4HfhbcpihO9
That's My People,Suprême NTM,1RWXFHOJ6XjK8a9pitucrX
Maintain,"Masta Ace Incorporated, Lord Digga",3DIo9ZRnfkTBLn6ap3THAm
Bronx Nigga,Tim Dog,1GkrRkMiFP4YKUtzWKJF0h
Transitional Joint,Elzhi,1yOznWeQqx5uQYY0tj748b
Guerrilla Funk,Paris,00kjEDU91GM0bZ8uth5AUN
Trapped,2Pac,1SIwEtA6vOapGw7fA7T9Gy
What's Real Iz Real,Delinquent Habits,2XZywECFFOLGiA2Axgw1N6
Bar For Bar,Chris Webby,70JhpEcpKaQ8srHiOefPwl
Livin' the Life,The LOX,7rsHaUEMTHd3JAdywesvB1
Remember That,Rakim,0ksqgPrEN3doICUs1HgAmk
True And Livin',Lord Finesse,084SbHqjMupiqSFvHmou6w
5 Fingas Of Death,"Diamond, Fat Joe, Lord Finesse, Big L, A.G.",5SpkLwDVjFqPEhtzIh4ZL4
Winter Warz,"Ghostface Killah, Cappadonna, U-God, Masta Killa",2JhkExKRx1Y3gyI0piwHR2
The Faster Blade,"Ghostface Killah, Raekwon",3aAvi4eNOrIXTefr5zky9N
It's Not A Game (featuring Raekwon and Rza),"American Cream Team, Raekwon, RZA",3t0xvWeZ8daNRhTwyD4Sym
Spontaneity,Bahamadia,27suNKKvG7BIVPjTbsLnXT
The Formula,The D.O.C.,0OGidxV6e9dWeN2bXjXBGi
Got Me Waiting,Heavy D & The Boyz,7lqwSAP2isafyCokjZd7aE
'Nuff Respect - Remix,Big Daddy Kane,5RQHGlYSMzd1qZajTDn4fo
So Ruff,Redman,0GJJEySUPyCw9bLZkUxlVZ
Somebody's Gotta Do It,"Screwball, Triple Seis",37wG5F5tnTMJNKa5Vn9uoy
Where U At,Screwball,32fiiKd97Cnja3jps57IlP
Mourn You 'Til I Join You,Naughty By Nature,47h2MXGc5ydeeQ6XKuRqXC
Back 2 Life,Cocoa Brovaz,5rrhosnuFKfYHkSlZBXUQt
Living Legends,"Cocoa Brovaz, Cut Killer",5e927H2gsyiRRJv03qyWrv
Blown Away,Cocoa Brovaz,7yGLf0gnBzBXHDhQYJxH4T
I Confess,Bahamadia,3Cmel92VSiZQiOmZzENWUb
Put Me On,Da Youngsta's,1MmoVhGeDr4K1spx5PvHBn
In the City,Da Youngsta's,1VbepsZGyDbSTxSPc9CrTx
People Round Town,Da Youngsta's,52O0XlEU6gvBpbnOgazDXM
Ma Dukes,O.C.,32MYHRoGfyI96v3x7jcl8h
Wake Em Up,Da Youngsta's,0oWPbzHENXA8IAU0qtGSyU
Cruddy Clique,Naughty By Nature,0DwJedK3rdsbkmv7GocOse
Rhythem Of God,X-Clan,1rAb6KwGc9wWBlSjQ5CR7t
Get In Touch With Me,D-Nice,0eEJBiIGY4LnernUZbP9Nj
How Ya Livin' featuring Nas,"AZ, Nas",4z1swK8bYaJUUEHESWqPbG
Under the Hood,Specifics,5HWe3SQt84D5jBbFQP73Dx
Just To Get A Rep,Gang Starr,1C7uNWnJIUgMCsBF7M06HI
Crystals & Istols,Camp Lo,5vNkbD8FHWQQulv2itfR01
Closer - Sam Sneed Version,"Capone-N-Noreaga, Nneka, Sam Sneed",1cfFs5igSgiPbXUsZAX1vz
DFTF,"Illa J, Afflon Crockett",0Pvrgc89C88HqJ8QRuukKh
Find a Way,A Tribe Called Quest,2MAaiV0bbeq4FpSwPe2rR8
Illness (feat. Rob-O),"Pete Flux, Parental, Robo",4JheCCVZcZl0UqybUFoQM1
Jettin',Digable Planets,1BXastKgdI3AiFipVt69Fv
Atomz,Trinix,1KeJoTFL09kSeCdVZzXzFC
MC's Act Like They Don't Know,KRS-One,3B4PLpGiVNh1fnXQGNOT10
Free Mumia (feat. Channel Live),"KRS-One, Channel Live",6SBYpPIYwXrgbsDTAPCNa8
Wannabemceez (feat. Mad Lion),"KRS-One, Mad Lion",5Rpl1N4BCzgaemiAcOxBDJ
Represent The Real Hip Hop (feat. Das EFX),"KRS-One, Das EFX",7yWX15LbKFnSIxXqATVtBh
Walk In New York,Onyx,3PF1qQjnFH9HehWNdNR5aP
Step Up,"Pete Rock, InI",6TgvmiZ5ADQvGR01mSq7V4
The Look of Love - Remix,Jay Dee,0xsoZbJDbfhWct56LdnZat
Keep It Real,Miilkbone,1I8DHdu9jHhEbk8NvGrQb6
To Ya Chest,Artifacts,6yGFfy8fawOxgSt8HZ2OcS
The Life I Live,"Pete Rock, InI",7HKBp3noTegqgIf0epHO9H
Klap Ya Handz,Das EFX,24Wiz4fNMPMqjZMiTZjV1b
Don't Understand,"Masta Ace, Greg Nice",0LQaGFLmcewjFD0BkxgEDJ
Redemption,"Cormega, Halleluyah",5QLuswluDkLK3C5NB3wPu1
Kanye Moment,Ras Kass,3lF0b3ziDt2CQqYE3AWZs6
No Exceptions - prod. Erick Sermon,"Keith Murray, Erick Sermon",2MxkuuNAm5rLQmOQPV2nqu
Nobody Do It Better,Keith Murray,2ZKXa0ICZ0NQte1wUspEKo
Waste Not Want,O.C.,1rODjOOr36Qp6SHhWkTHaE
Recognize n Realize,Cella Dwellas,1UnF0cqQAtaHtxF6EbjKkJ
Superfly,Camp Lo,1LlWuOT2Y8JG9fRDBgEc3T
Quick to Jump,O.C.,16aD0TtppYT9cGXTyDcyBD
Dead Man Walking,Souls Of Mischief,2myh3XJOPuUX5ENndySIhY
Dear Diary,Masta Ace,2u5gWhjqms0I2riefPN1k7
Fresh Fest - Mono:Massive Remix,"Masta Ace, Mono:Massive",4yvxAyH0zHfDCFDImEWqSb
My Advice 2 You,Gang Starr,3RJdwyIp02q99eXzmLSMos
Heaven Is a Journey (feat. Chrissy Hoskins),"Masta Ace, Just Say Plz, Chrissy Hoskins",7zrH5Yxm0GYeQAKyy4ctp5
Attack of New Jeruzalem,Artifacts,6ccow8Rh5Tb48mmHnpfH32
4 Eva,O.C.,0EaBlWe1ZtPG04BSj8Tcny
F.A.Y. (Featuring Strick),"Masta Ace, Strick",3NAgbiWLCFGpT56IJbDTte
Evolve,Pharoahe Monch,6IL6vHgX9uPeVYJ3Mp01DC
Bklyn Masala (Featuring Leschea),"Masta Ace, Leschea",1meRk6OnO7hmSoAhCEqnaL
Da B Side (feat. The Notorious B.I.G.),"Da Brat, The Notorious B.I.G.",3mEWEMFbZsV5rCF1UMfa1s
40 & a Blunt,Das EFX,1z85Zqe4mrTCHbBPONRBIb
Channel 10,Capone-N-Noreaga,6tQ4wYOqZn6XeKCXGHOehe
True And Living,"Tragedy Khadafi, Frost Gamble",0IfwPgXErxFmRVKeRMzRdt
Drivers Seat,"Capone-N-Noreaga, Imam T.H.U.G., Busta Rhymes",4umgOtRz5dlftpmlk78mR4
Can't Go Wrong,O.C.,78q45vuOe4PhgJn5CAqbf0
Annihilation,"Black Moon, M.O.P., Teflon",28NCnmxy29ZMN1WOG3RaLr
The Legacy,"Group Home, Guru",0TCXBtR33qJs3EQFEpsxSP
Something's Wrong,"Masta Ace, Strick, Young Zee",4iVR0WdczMHcRzmcRMBAVt
Twice Inna Lifetime,"Black Star, Jane Doe, Punchline, Wordsworth",3zlvo38o7gFkrjKi1mtaoV
K.O.S. (Determination),"Black Star, Vinia Mojica",3DC6AWwtPhlhsBOm4pFkt1
Do It Now,"Mos Def, Busta Rhymes",0G08twG9Snacd3TgJ2IC6r
WUT U SAID? (feat. Casanova) (feat. Casanova),"DJ Premier, Casanova",53b6oawRPHWR49B8dHKS0D
All That,Afu-Ra,5xv4BcevmECA5pqATe9V8n
Lyrical Workout (feat. Noreaga),"Bumpy Knuckles, Statik Selektah, N.O.R.E.",6VRIaQU3hKs8cJ4fzmXqwQ
tAkEiT2tHeToP,"DJ Premier, Bumpy Knuckles",6ykw7VH1VWH4YSlPBwX45G
Last Bref (Masta Ace),Boot Camp Clik,5kcTqRoWiGF9SbFWlbp1JQ
Mic Bless'n Gun Press'n Impress'n (feat. Oc),"Bumpy Knuckles, Statik Selektah, OC",3rNS72k05FuX06Oy3aQTcM
Hustle,"M.O.P., Mr. Probz",5LKDSAdfK1DdQBeizkbd1t
Bomb Mc,"El Da Sensei, Chillow, Dj Iron",4k9weAa2favvqOhUZnrsj5
All Is Fair,Channel Live,3gRde4fOziY9cRE1aeFZZp
Got The Fever,Meyhem Lauren,5OAuBgZ466lNrSAMCSfkgB
Keep It Real,Jamal,64np9SGO0sZldyKTPwVcaH
Mix Tapes,The Nonce,71Xb9JQW4RFsL3mFVkfzYN
Bulworth (They Talk About It While We Live It),"Kam, Method Man, K Fingers, Johnny Blaze, K. Simpkins, KRS-One",0Q8RVFfMLqXB96ciunn2tn
Tonite's Tha Night,Kris Kross,53Bg1jmAmZ2dv1XwKYjDqo
Lil Somethin' Somethin',Foesum,7IHPfmxC6xeTV6Yk2XBeZu
G'd Up,"Tha Eastsidaz, Butch Cassidy",1zIXpzuCC7FM4kECt2eEzu
All Day Every Day,South Central Cartel,5RBnyOvHgAtZLL7cPHVol2
Played Like A Piano,"King Tee, Ice Cube, Breeze",623SXRZfjnTnvCAM0CT1CP
Got It Bad Y'All,"King Tee, Tha Alkaholiks",4iYsNs5tfOynmYikfPKqV4
Last Wordz,"2Pac, ICE-T, Ice Cube",0BqTFv2hwGpDrxKTWmtzBY
Lil Crazy,"Erick Sermon, Shadz Of Lingo",3nMmsihXZShGXo0FmvmR03
Old School New School,Ran Reed,4I2yY29bGx0meCoG0zgK3q
My Kinda N*gga,"Heather B, M.O.P.",1fvKJzWPP3ZLJyzvwNr350
My City,O.C.,5T9lPY3vnnX3ael26LKQXO
Flowin,"Diamond, John Dough",6PKA7kLx80GZcfW8ba5Tpp
J.D.s Revenge,"Diamond, Gina Thompson, John Dough",3A3O4ZGqIZQmAM1A7n6Hfi
This One,Diamond,21gFbNh80s0iTn3wyRNVJ2
Fistfull Of Dollars,"Nature, Dr. Dre",5KFapDMCY5rVeVSL7W3SWf
It's a Shame,Kool G Rap,1vjSc13n9xGrQo364x2z0W
O-Zone,O.C.,2o3XmnANFfDwpUIly0kKCu
Late Model Sedan,Masta Ace Incorporated,0Z5IeD3MDFKXlAuv6sACPd
Jack B. Nimble,Masta Ace Incorporated,2ZEAjEmSDdK4IXWvGILWId
Lost in Translation,Reks,3XHEuFAc3j8mlnHRR67RSK
Break Ups,Reks,09jassKW3UA12uqaxAtobE
"Straight, No Chaser (feat. Slaine)","Reks, Slaine",6H2s6gHgP5vEhBxENB6cTt
Regrets,Reks,2QT2fMxc63GwvjNIWkUDwj
Da Fat Gangsta,Fat Joe,2MJtotPnLlLOOhyA9K3AsM
"Another Wild Nigger from the Bronx (feat. Gismo, Kieth Kieth & King Sun)","Fat Joe, Gismo, Kieth Kieth, King Sun",12zBfA9U3OtJlTCOjhkOST
Hoo Ride,"Dru Down, Luniz",3Ed1ViZioagscFMyuLAURg
No One Loves You,Dru Down,1BeOwA3UaRlb9KZpFrdjak
Never Had A Friend Like Me,2Pac,3013XZTSwxL1ZpqrSXPe8V
Steady Dippin' (Radio Version),Bloods & Crips,154cd4Ar1wXbH7t9mZU4Z2
Alright (feat. Super Cat),"Kris Kross, Super Cat",3uGjLZ5abCyCfYXBVfpf8X
Who's The Man,House Of Pain,693W6FTio5UVt2id9ZLHCf
We Getz Buzy,"Erick Sermon, Illegal",6fs9vxAh94yz1b9BtXP2b5
Searching,Pete Rock & C.L. Smooth,0tqJBkLof2CRBmZVyEEosi
I Got a Love,Pete Rock & C.L. Smooth,5wMaeveG7gyj8OXBmjNgAz
Take You There,Pete Rock & C.L. Smooth,40AbVw7NEu78pgafTWKZxJ
Hey Lover,"LL Cool J, Boyz II Men",7asFCt63UQAitPLA51TsNJ
Doin' It,LL Cool J,2kxyBkejXzzigkSv3uZNC9
I Shot Ya - Remix,"LL Cool J, Fat Joe, Foxy Brown, Keith Murray, Prodigy",6feVXoQrFndWfd4TASYU6h
"Shame On a Nigga (feat. Raekwon, Ol' Dirty Bastard & Method Man)","Wu-Tang Clan, Raekwon, Ol' Dirty Bastard, Method Man",75Cym5blFR5QUeL1u0nNz4
Release Yo' Delf,Method Man,1wIlvuohCVMB85JX1Oz9yh
"The Riddler (From ""Batman Forever"")",Method Man,0GzXo2jahyCJbyTEo5fqCB
Nuttin But Flavor,"Charlie Brown, Biz Markie, Ol' Dirty Bastard",4HQTtg9Z0lLm8yneOiMofA
Fades Em All,Jamal,3VHxPkj5alyjgdJKni5KmT
Own Destiny,Mad Lion,5iqC7mQ9F1djKqCB0ZiVp6
Time's Up - Remix,O.C.,5Ogswwo45YSqNNjcxQcu6f
How About Some Hardcore,M.O.P.,470YN1fBcrw2BhzHNLtX9n
Written on Ya Kitten,Naughty By Nature,6Bm6DBu6N8vBOIdcDOmpYn
SlaughtaHouse - Death Mix,Masta Ace Incorporated,5UrA7qXxCUkrrYJlXQyl5k
Deeper,"Boss, Papa Juggy",6PZ4laM20qkvIrgji3NLsK
Live Niguz,Onyx,34YBjYbUaTZMJxt75ZqT6S
Behind Bars,Slick Rick,2drXyt7y81GLkQERlaHjfd
Nickel Bags,Digable Planets,3fmcUdEviDS838lC5rNRGi
Ruffneck,MC Lyte,5BC50dLe7dZKVc3gPvJRx9
Breakadawn,De La Soul,3vYxoh9Y7L5Tdr0mhaAaUu
Just Another Day...,Queen Latifah,48FC4RXepyOHJFTyFuQkm0
Renee,Lost Boyz,3kBTa8WSS3yatONRCIxZhU
Got To Have It,Method Man,1JkrWCnQrSZpNRxpAMXzlW
Still Strugglin',Raekwon,2GjdI973iM4W4Pl7Tckcke
Music Makes Me High (Daz Remix),"Lost Boyz, Canibus, Tha Dogg Pound",6rEOqqYYhKvZ6DS0B65Jqv
Prankster (feat. Marky Mark),"Prince Ital Joe, Marky Mark",4FaJjA3MaghVlMt7bbxnMM
Super Lyrical (feat. Black Thought Of The Roots),"Big Pun, Black Thought of The Roots",3z0oGegdilNokKYPXjLrqo
nazareth,Dandila,0u6AnXyaFtwpBqto3vEEpJ
All For The Money,Compton's Most Wanted,2zXVeoV3KNaIye6LHe7o4H
